Time (ps),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
340,-559116,-556551.5,-558279.875,-557982.458333333,-560034.3125,-557021.875,-559010.6875,-558688.958333333,-560319.375,-558281.375,-559370.5,-559323.75
342,-557067.375,-558610.25,-557062.875,-557580.166666667,-558977.5625,-558279.1875,-557700.5625,-558319.104166667,-559716.75,-558071.75,-558270.1875,-558686.229166667
344,-558177.0625,-559584.1875,-557557.4375,-558439.5625,-558721.625,-558002.1875,-560979.5,-559234.4375,-561358.6875,-559835.375,-560519.3125,-560571.125
346,-559288,-560357.5,-558372.125,-559339.208333333,-558448.625,-559208.5,-558340.6875,-558665.9375,-558123.8125,-557693.625,-558350.25,-558055.895833333
348,-557578,-556337.8125,-559356.6875,-557757.5,-561855.875,-558763.125,-557800.625,-559473.208333333,-559107.375,-560430.25,-557960,-559165.875
350,-557927.125,-558349.75,-558938.375,-558405.083333333,-559167.5625,-560603.875,-557229.125,-559000.1875,-558631.625,-558830.625,-558065.75,-558509.333333333
352,-559662.9375,-559328.25,-557143.875,-558711.6875,-557668.75,-557176.5625,-560404,-558416.4375,-560179.4375,-558717,-558923,-559273.145833333
354,-558524.375,-557127,-558350.8125,-558000.729166667,-558184.75,-556504.125,-558180.3125,-557623.0625,-558526.6875,-557048.625,-559534.6875,-558370
356,-558788.625,-559973.5,-558665,-559142.375,-558177,-558979.375,-558316.1875,-558490.854166667,-559717.9375,-559445.625,-557964.75,-559042.770833333
358,-555877.875,-560235.875,-558856.5,-558323.416666667,-557726.9375,-556905.5,-559327.875,-557986.770833333,-558145.4375,-559905,-560648.875,-559566.4375
360,-555275,-557139.3125,-558537.25,-556983.854166667,-561278.125,-557117.1875,-557519.5625,-558638.291666667,-558317.125,-557916.125,-558506.625,-558246.625
362,-557954.8125,-559959.125,-557816.5,-558576.8125,-558346.9375,-559910.3125,-557074.125,-558443.791666667,-558409,-561132.9375,-558854.0625,-559465.333333333
364,-555417.25,-558096,-558596.375,-557369.875,-557973.875,-557479.875,-557793.625,-557749.125,-558432,-558386.625,-560148.625,-558989.083333333
366,-557952.25,-557098.4375,-558324.625,-557791.770833333,-558146.375,-559549.875,-559887.125,-559194.458333333,-562427.625,-560644.9375,-559260.1875,-560777.583333333
368,-557493.5625,-559180.9375,-556453.5,-557709.333333333,-558973.375,-556554.3125,-555908.8125,-557145.5,-557603.625,-560372,-558635.875,-558870.5
370,-556057.9375,-556727.5,-556941.5,-556575.645833333,-557797.8125,-558973.625,-555403.0625,-557391.5,-560586.375,-561774.5625,-559491.125,-560617.354166667
372,-557069.4375,-558089.25,-558724.3125,-557961,-559300.375,-558539.6875,-559883.9375,-559241.333333333,-559967.375,-558859.25,-558721,-559182.541666667
374,-558321.75,-557856.1875,-558939.5,-558372.479166667,-559978.25,-558251,-559137.375,-559122.208333333,-560702.4375,-559256.1875,-560089.25,-560015.958333333
376,-559164.75,-555701.125,-559582.0625,-558149.3125,-557009.9375,-558061.375,-558369.125,-557813.479166667,-559877.125,-559731.5,-558660.8125,-559423.145833333
378,-557912.4375,-557205.625,-557966.25,-557694.770833333,-557020.875,-558459.75,-558205.125,-557895.25,-558844.875,-561308.5,-558103.25,-559418.875
380,-558941.0625,-560285.125,-558918.6875,-559381.625,-556978,-560317.75,-558124,-558473.25,-557801.75,-560672.125,-558246.0625,-558906.645833333
382,-558819.4375,-559425.875,-558823.875,-559023.0625,-557733.5,-559723.9375,-557389.5,-558282.3125,-559688.0625,-561272.5,-561187.9375,-560716.166666667
384,-559361.3125,-558141.75,-559103,-558868.6875,-560140.25,-558218.125,-558033.5,-558797.291666667,-558027.9375,-559361.375,-559021.5,-558803.604166667
386,-560114.1875,-560013,-560183.875,-560103.6875,-559602.875,-559652.75,-559189.5625,-559481.729166667,-560391.875,-559846.75,-559930.75,-560056.458333333
388,-556435.75,-560231.5,-559520.375,-558729.208333333,-560407.5,-558286.375,-558745.5625,-559146.479166667,-559831.875,-559597.5,-558133.75,-559187.708333333
390,-555693.5625,-559103.8125,-556840.625,-557212.666666667,-557680,-559035.5,-558041.0625,-558252.1875,-558952.875,-559847.25,-559562.75,-559454.291666667
392,-559191.0625,-556700,-554904.625,-556931.895833333,-559392.3125,-558475.4375,-557174.3125,-558347.354166667,-561030.75,-559207,-558649.8125,-559629.1875
394,-560272.625,-560429.6875,-559555.75,-560086.020833333,-556666,-558083.875,-558947.5625,-557899.145833333,-557263,-558403.9375,-561603.125,-559090.020833333
396,-560222.5,-559436.3125,-557723.375,-559127.395833333,-560341,-559177.75,-559464.6875,-559661.145833333,-559007.5,-558777.5625,-558852.375,-558879.145833333
398,-558460,-558769.5,-557132.875,-558120.791666667,-556471.6875,-557673.625,-558804.75,-557650.020833333,-559708.625,-559411.625,-559743,-559621.083333333
400,-558874.125,-560385.5,-558217.125,-559158.916666667,-559427.125,-554302.625,-557238.625,-556989.458333333,-559626.375,-559935.125,-561920.125,-560493.875
402,-558954.875,-555604.125,-559238.0625,-557932.354166667,-558072.25,-559191.6875,-557604.8125,-558289.583333333,-558902.25,-561135.9375,-558712.625,-559583.604166667
404,-557431.8125,-558974.3125,-556983.625,-557796.583333333,-556408.375,-557839.375,-557998.6875,-557415.479166667,-557893.8125,-560989.875,-561116,-559999.895833333
406,-558929,-559581.6875,-557318,-558609.5625,-559040.5625,-560628.875,-557668.6875,-559112.708333333,-559012.625,-559223.3125,-558453.125,-558896.354166667
408,-557487.75,-556760.5625,-558189.625,-557479.3125,-558863.625,-558345.75,-560192.625,-559134,-557779,-557362.75,-558635.3125,-557925.6875
410,-556527.625,-558259,-557564.4375,-557450.354166667,-560508.25,-558148.5,-556234.5625,-558297.104166667,-561546,-560255.3125,-560117,-560639.4375
412,-559721.25,-558182.875,-557832.8125,-558578.979166667,-557738,-556346.125,-556510.625,-556864.916666667,-557422.875,-561368.4375,-559395.5625,-559395.625
414,-558819.0625,-558772.8125,-559939.75,-559177.208333333,-558840.625,-556546.9375,-560063,-558483.520833333,-558884.625,-557718.375,-559968.125,-558857.041666667
416,-557608.875,-558917.875,-559451,-558659.25,-557251.875,-558299.625,-558608.5,-558053.333333333,-558507.75,-560059.125,-557989.875,-558852.25
418,-558801.9375,-557793.25,-558124.875,-558240.020833333,-557080.625,-558309.4375,-560197.8125,-558529.291666667,-559396.375,-562217.25,-558656.375,-560090
420,-558752.5,-557191.1875,-558893.5,-558279.0625,-558529.25,-558895.5625,-558670.125,-558698.3125,-559542.875,-558913.9375,-561020.5625,-559825.791666667
422,-560876.75,-556571.75,-557260.75,-558236.416666667,-555071.75,-557749.3125,-557082.9375,-556634.666666667,-556246.875,-557508.5,-561275,-558343.458333333
424,-560325.375,-558645.25,-558089.125,-559019.916666667,-556106.25,-558855.6875,-557995.5625,-557652.5,-558177.625,-559859.5,-558692.375,-558909.833333333
426,-556463,-558259.6875,-558545.0625,-557755.916666667,-558205.4375,-553763.4375,-557191.9375,-556386.9375,-560967.5,-558884.625,-560696.375,-560182.833333333
428,-558426.4375,-559427.8125,-558163.9375,-558672.729166667,-558582.5,-558925.875,-558462.4375,-558656.9375,-560363.25,-560018.375,-558734.375,-559705.333333333
430,-560967.25,-559213.5,-557978.75,-559386.5,-557816.125,-558289.8125,-558302.0625,-558136,-557175.0625,-562104.625,-558348.875,-559209.520833333
432,-558559.125,-557961.5625,-557172.8125,-557897.833333333,-558670.125,-559849.3125,-555956.9375,-558158.791666667,-559469.5625,-562608.875,-560332,-560803.479166667
434,-559938.75,-560367.25,-558464.1875,-559590.0625,-557518.25,-556322.6875,-556156,-556665.645833333,-561078.8125,-558875.5,-560425.75,-560126.6875
436,-560157.125,-558989.625,-558280.4375,-559142.395833333,-558642.1875,-556634.75,-560033.3125,-558436.75,-560619.625,-560724.25,-559295.1875,-560213.020833333
438,-560130.9375,-559770.375,-558680.375,-559527.229166667,-556977.9375,-558116.875,-557688.5,-557594.4375,-558569.625,-559923,-555470.75,-557987.791666667
440,-558740.875,-560490,-558216,-559148.958333333,-559372.5,-557492.875,-558148.25,-558337.875,-557924.9375,-557814.125,-558256.875,-557998.645833333
442,-559384.125,-558758.4375,-558138.25,-558760.270833333,-557213.5,-557110.25,-560238.8125,-558187.520833333,-559622.5,-561109.4375,-557656,-559462.645833333
444,-557416.6875,-557225.875,-557450.5,-557364.354166667,-560264.75,-560130.125,-559772.25,-560055.708333333,-559738.3125,-557604.375,-559474,-558938.895833333
446,-555949.25,-558487.5,-556945,-557127.25,-557231.625,-558312.125,-557543.5,-557695.75,-559541.875,-560410.3125,-558641.3125,-559531.166666667
448,-559130.3125,-556252.25,-559195.125,-558192.5625,-558831.875,-556871.4375,-559273.6875,-558325.666666667,-559749,-561942.375,-559174.8125,-560288.729166667
450,-558488.3125,-558676,-557395.9375,-558186.75,-559197,-559254.875,-558582.5625,-559011.479166667,-561030.625,-558652.4375,-558446.5625,-559376.541666667
452,-560762.5,-556592.875,-559745.75,-559033.708333333,-559874.25,-557784.0625,-558788.875,-558815.729166667,-559296.0625,-558805.125,-559216.875,-559106.020833333
454,-559118.6875,-559428.5,-557358.9375,-558635.375,-556990.3125,-557472.4375,-557811.125,-557424.625,-559128.125,-562849.125,-560123,-560700.083333333
456,-559576.875,-558003.25,-558085.125,-558555.083333333,-558054.125,-558276.125,-556980,-557770.083333333,-558322.125,-558775,-559695.5,-558930.875
458,-557505.25,-557005.75,-557599.625,-557370.208333333,-558203.5625,-559363.875,-557841.5,-558469.645833333,-560171.375,-557778,-561986.75,-559978.708333333
460,-560171.25,-558161.1875,-561334,-559888.8125,-556563.5,-560504.125,-557314.6875,-558127.4375,-559049.5,-559134.9375,-560168.8125,-559451.083333333
462,-558202.625,-557767.3125,-558090.1875,-558020.041666667,-559627.875,-558528.125,-557316.9375,-558490.979166667,-558927.3125,-560316.125,-559849.625,-559697.6875
464,-559605.5625,-561145.5625,-558991.875,-559914.333333333,-557783.625,-559276.4375,-558897.1875,-558652.416666667,-559849.875,-562212.125,-558215.875,-560092.625
466,-556256.9375,-556847.0625,-558589.125,-557231.041666667,-557512.75,-557946.1875,-557629.625,-557696.1875,-559249.875,-558577.3125,-558529.375,-558785.520833333
468,-558901.5,-559924.625,-559390.8125,-559405.645833333,-557601.125,-557922.375,-559730.375,-558417.958333333,-559000.875,-559725.5625,-559762.8125,-559496.416666667
470,-557600.375,-556295.75,-558113.6875,-557336.604166667,-559458.625,-557826,-556916.875,-558067.166666667,-560642.5625,-558676.625,-558845.375,-559388.1875
472,-557749,-558529.375,-558028.125,-558102.166666667,-560568.375,-556582.125,-560599.875,-559250.125,-557298.5625,-559294.625,-559622.625,-558738.604166667
474,-560676.5625,-555651.5,-558983,-558437.020833333,-559695.4375,-557582.5,-558000.375,-558426.104166667,-559619.875,-559956.125,-559886.5,-559820.833333333
476,-559369.25,-557761.625,-559254,-558794.958333333,-558597.375,-558032.125,-558748.6875,-558459.395833333,-559393.5,-556574.5625,-559590.1875,-558519.416666667
478,-559412.0625,-557773,-558889.6875,-558691.583333333,-556246.4375,-558294.5,-556779.5,-557106.8125,-559042.25,-558983.125,-559928.125,-559317.833333333
480,-557993.8125,-557975,-555009.6875,-556992.833333333,-558523.25,-556837.5,-557949.5,-557770.083333333,-560560.75,-559557.875,-559286.3125,-559801.645833333
482,-557660.25,-559734.375,-557595.3125,-558329.979166667,-556879.5,-558103.5,-559491.4375,-558158.145833333,-561974,-559665.75,-561178.25,-560939.333333333
484,-557023,-557694.6875,-556361.4375,-557026.375,-557085.375,-557944.8125,-561496.75,-558842.3125,-561586.125,-560108.0625,-557210.25,-559634.8125
486,-559255.375,-556026.375,-559647.875,-558309.875,-559270.375,-558772.75,-559568.875,-559204,-558051.5,-559457.6875,-559899.375,-559136.1875
488,-558267.4375,-558392.375,-558173.5,-558277.770833333,-559049.625,-558364.375,-559236.3125,-558883.4375,-556882.875,-561646.375,-559723.5625,-559417.604166667
490,-557822.625,-559005.5625,-558579.625,-558469.270833333,-556757.4375,-560369.5,-555381.75,-557502.895833333,-558102.75,-559936.5625,-558597.875,-558879.0625
492,-557202.875,-558379.25,-558421.875,-558001.333333333,-558481.9375,-559621.25,-558986.8125,-559030,-560780.1875,-561677.75,-558170.625,-560209.520833333
494,-560389.875,-559970.875,-557340.4375,-559233.729166667,-558895.4375,-557408.75,-560559.75,-558954.645833333,-557537.125,-561845,-559357.375,-559579.833333333
496,-557052.1875,-557836.5625,-557975.9375,-557621.5625,-558820.5,-559064.875,-560246.75,-559377.375,-560494.25,-558385,-560272.125,-559717.125
498,-560620.25,-559430.0625,-556999.4375,-559016.583333333,-558536.5625,-557991.625,-558821.75,-558449.979166667,-559122.5625,-559117.9375,-561561.375,-559933.958333333
500,-559016.1875,-559401.0625,-559307.625,-559241.625,-557686.5625,-558028.5,-558256.875,-557990.645833333,-558614.125,-558371.0625,-560162.625,-559049.270833333
502,-555106.625,-557003.25,-560274.0625,-557461.3125,-557759.6875,-559192.4375,-557869.25,-558273.791666667,-560829.625,-557850.0625,-558934.75,-559204.8125
504,-556908.3125,-557490.9375,-559944.75,-558114.666666667,-558728.75,-559779.5,-558516.875,-559008.375,-559003.5,-557034.1875,-558638.6875,-558225.458333333
506,-559090.875,-556913.625,-559006.4375,-558336.979166667,-557935,-558797.625,-559104.0625,-558612.229166667,-558890.6875,-555579.125,-560904.9375,-558458.25
508,-557667.25,-559502.5,-555574.125,-557581.291666667,-560112.625,-556857.875,-558373.4375,-558447.979166667,-559876.875,-559747.375,-562046.1875,-560556.8125
510,-558652.6875,-556885.9375,-558773.375,-558104,-558833.5,-558032.5625,-557543.625,-558136.5625,-558254.125,-558775.5,-559267.625,-558765.75
512,-558852.625,-559240.5625,-558191.25,-558761.479166667,-558742.9375,-559741.25,-556497.625,-558327.270833333,-559788.5,-559806.875,-560762.6875,-560119.354166667
514,-558037.3125,-558183.8125,-560120.25,-558780.458333333,-560819.25,-559751.4375,-557721.9375,-559430.875,-560212.75,-556359.5,-560249.125,-558940.458333333
516,-557203.5625,-557956.8125,-558159.8125,-557773.395833333,-559447.9375,-558095,-559789,-559110.645833333,-559107.875,-558762.9375,-559445.875,-559105.5625
518,-560234.5,-558715.9375,-556163.8125,-558371.416666667,-556601.25,-560680.5625,-557012.25,-558098.020833333,-558180.25,-560379.75,-558664,-559074.666666667
520,-560174.625,-558510.625,-558941.5,-559208.916666667,-559743.4375,-559606.5,-557969.375,-559106.4375,-559305.6875,-557642.1875,-559948.125,-558965.333333333
522,-557872,-558928.25,-558232.1875,-558344.145833333,-558615.75,-557950.3125,-555314.8125,-557293.625,-559569.0625,-556716.9375,-558097.8125,-558127.9375
524,-556600.8125,-556741.375,-557722.8125,-557021.666666667,-556886.5,-558143.4375,-557191.375,-557407.104166667,-557669.5,-559661.3125,-559848.5,-559059.770833333
526,-558041.5,-559791.5,-558805.625,-558879.541666667,-556103.4375,-558274.9375,-557717.1875,-557365.1875,-557194.9375,-558057.9375,-557812.5625,-557688.479166667
528,-558802,-558476.5,-560787.1875,-559355.229166667,-557109.5625,-557658.4375,-558997.0625,-557921.6875,-561849.375,-559033.875,-558592.875,-559825.375
530,-560220.4375,-559257.75,-558210.625,-559229.604166667,-557934.4375,-558353.125,-557390.125,-557892.5625,-556578,-560488.5625,-559977.75,-559014.770833333
532,-555644.25,-558515.5,-556992.3125,-557050.6875,-559582.125,-560944.0625,-559306.4375,-559944.208333333,-558255.5,-558706.75,-558928.375,-558630.208333333
534,-558961.5,-557731.875,-559643.125,-558778.833333333,-558860.875,-558544.9375,-557419.5,-558275.104166667,-557011.125,-558225,-558818.9375,-558018.354166667
536,-558511,-558750.375,-558697.25,-558652.875,-557947.5,-559617.5625,-556474.75,-558013.270833333,-555780.75,-558664.1875,-557613.9375,-557352.958333333
538,-558771.6875,-557068.625,-560246.75,-558695.6875,-556672,-558631.875,-558390.8125,-557898.229166667,-557039,-560314.1875,-558129.125,-558494.104166667
540,-556105.375,-557639.625,-558802.625,-557515.875,-559878.0625,-560060.0625,-559283.625,-559740.583333333,-557201.1875,-558388.5625,-559434,-558341.25
542,-558098.25,-556732.8125,-559808.625,-558213.229166667,-558983.375,-559453.875,-558337.5625,-558924.9375,-557808.9375,-560489.25,-558478.8125,-558925.666666667
544,-557805.625,-557137.625,-557846.3125,-557596.520833333,-560791.375,-558437.25,-559241.125,-559489.916666667,-559811,-558833.8125,-556529.875,-558391.5625
546,-557631.875,-558448,-559150.4375,-558410.104166667,-557907.9375,-559637.3125,-558584.75,-558710,-558495.0625,-558925.625,-558809.25,-558743.3125
548,-561173.5625,-555109.75,-559015.0625,-558432.791666667,-558134.75,-558955.4375,-558016.5,-558368.895833333,-559333.75,-560506.3125,-557912.0625,-559250.708333333
550,-557015.8125,-558621.75,-558429.6875,-558022.416666667,-560373.5,-560080.5625,-558445.5,-559633.1875,-561302.5,-560162.5625,-558578.9375,-560014.666666667
552,-556789.125,-558882.0625,-558251.9375,-557974.375,-557871.25,-558135.5,-559689.3125,-558565.354166667,-560353.25,-561034.25,-559529.125,-560305.541666667
554,-557102.6875,-558018.1875,-558599.6875,-557906.854166667,-558998.375,-558842.125,-560034.5,-559291.666666667,-557244.375,-560105.25,-559359.25,-558902.958333333
556,-557165.5,-557680.9375,-557966.6875,-557604.375,-558729.875,-559891.6875,-560854.8125,-559825.458333333,-557527.8125,-561193.3125,-559250.5,-559323.875
558,-559173.625,-560496.6875,-560456.5625,-560042.291666667,-556572.375,-556183.0625,-560277.125,-557677.520833333,-559218.5625,-560644.8125,-559532.75,-559798.708333333
560,-560000.4375,-558814.125,-557606.8125,-558807.125,-558355.0625,-560661.4375,-558167.5,-559061.333333333,-558006.75,-559136.5625,-559635.625,-558926.3125
562,-559501.875,-559052.0625,-560242.0625,-559598.666666667,-559444.625,-558250.5625,-560622.75,-559439.3125,-560216.6875,-555364.0625,-558854.6875,-558145.145833333
564,-555853.3125,-559912.1875,-558888.875,-558218.125,-556014.625,-559981,-560843.4375,-558946.354166667,-558552.6875,-558811.1875,-559266.125,-558876.666666667
566,-557419,-557985.25,-558294.75,-557899.666666667,-559798.375,-559940,-559052.25,-559596.875,-559723.9375,-560591.75,-558856.125,-559723.9375
568,-557478.75,-556757.5,-555998.9375,-556745.0625,-555861.5,-560382.5,-558620,-558288,-558835.4375,-559225.4375,-559583.25,-559214.708333333
570,-561648.6875,-558487.8125,-557840,-559325.5,-557443.375,-560731.375,-557215.375,-558463.375,-559405.125,-559395.75,-560473.1875,-559758.020833333
572,-558214.25,-557615.125,-558232.375,-558020.583333333,-557937.625,-558102.4375,-559233.3125,-558424.458333333,-557299.1875,-558700.125,-556614.3125,-557537.875
